Number of Records,Recipient RECORD NUMBER,Vendor USED RECORD NUMBER,X,Y
1,4668,8,-79.40172,36.055657
1,4312,8,-79.377858,36.055658
1,1071,8,-79.359707,36.056161
1,2135,8,-79.480123,36.056318
1,2291,8,-79.434119,36.056858
1,3159,8,-79.533599,36.057597
1,2013,8,-79.528893,36.057673
1,4393,8,-79.534764,36.057885
1,4561,8,-79.296176,36.058104
1,4878,8,-79.492292,36.058227
1,2581,8,-79.489053,36.058387
1,4751,8,-79.490048,36.059007
1,3510,8,-79.37878,36.059059
1,2681,8,-79.45387,36.059212
1,1854,8,-79.530661,36.059564
1,2563,8,-79.529537,36.059583
1,2381,8,-79.3699,36.060748
1,1129,8,-79.479055,36.061038
1,3179,8,-79.290102,36.061154
1,3254,8,-79.281102,36.061304
1,3664,8,-79.48278,36.061798
1,3706,8,-79.279487,36.061852
1,1296,8,-79.376524,36.062319
1,2000,8,-79.3801,36.062582
1,3611,8,-79.283759,36.062732
1,4531,8,-79.477893,36.062873
1,2796,8,-79.49102,36.063348
1,2390,8,-79.491281,36.063385
1,2760,8,-79.261491,36.063601
1,2389,8,-79.479562,36.063697
1,2059,8,-79.288859,36.063946
1,2305,8,-79.370599,36.064318
1,1789,8,-79.4782,36.064464
1,2301,8,-79.41509,36.065537
1,4597,8,-79.453962,36.06569
1,3164,8,-79.419156,36.066429
1,4735,8,-79.364806,36.066501
1,1570,8,-79.41401,36.066541
1,2457,8,-79.389887,36.066716
1,4781,8,-79.525127,36.066897
1,1246,8,-79.526544,36.067123
1,4976,8,-79.48753,36.067195
1,3063,8,-79.451109,36.067895
1,4465,8,-79.266379,36.068138
1,3193,8,-79.461678,36.06843
1,2263,8,-79.414998,36.068505
1,3329,8,-79.402107,36.068544
1,3458,8,-79.455765,36.069281
1,2474,8,-79.456527,36.069817
1,2479,8,-79.457759,36.06982
1,4042,8,-79.415711,36.070318
1,4767,8,-79.263278,36.070345
1,2452,8,-79.409282,36.07045
1,2785,8,-79.476133,36.070777
1,2055,8,-79.424498,36.070956
1,3796,8,-79.529441,36.071425
1,4236,8,-79.261731,36.07186
1,1884,8,-79.46213,36.07198
1,2854,8,-79.384674,36.072144
1,4625,8,-79.470728,36.072214
1,1587,8,-79.492401,36.072366
1,4137,8,-79.276207,36.07246
1,1741,8,-79.481941,36.072516
1,2168,8,-79.276228,36.072572
1,2701,8,-79.432165,36.073113
1,2622,8,-79.473231,36.07344
1,2350,8,-79.488942,36.073606
1,2050,8,-79.441294,36.073711
1,3809,8,-79.429937,36.073736
1,4349,8,-79.450558,36.073909
1,3781,8,-79.531048,36.073911
1,4284,8,-79.423836,36.074095
1,2830,8,-79.3643,36.074239
1,3817,8,-79.495034,36.074449
1,3988,8,-79.510006,36.074481
1,4822,8,-79.530284,36.074606
1,4846,8,-79.339038,36.074959
1,1646,8,-79.50911,36.075331
1,4828,8,-79.315563,36.075664
1,4317,8,-79.479752,36.075825
1,3876,8,-79.508437,36.075844
1,3880,8,-79.508437,36.075844
1,3958,8,-79.525899,36.075846
1,3416,8,-79.483829,36.075875
1,4551,8,-79.314922,36.076032
1,2238,8,-79.30881,36.076095
1,2459,8,-79.510403,36.076449
1,2027,8,-79.310695,36.077096
1,2356,8,-79.461816,36.077327
1,1615,8,-79.520327,36.077659
1,2330,8,-79.505435,36.078396
1,1518,8,-79.469081,36.078597
1,3215,8,-79.458613,36.078634
1,3186,8,-79.476228,36.078801
1,3559,8,-79.307747,36.078872
1,4661,8,-79.536076,36.079045
1,4323,8,-79.329507,36.079103
1,4353,8,-79.329507,36.079103
1,4803,8,-79.449201,36.079186
1,1170,8,-79.290361,36.079839
1,4372,8,-79.456975,36.080468
1,2137,8,-79.283892,36.080543
1,4351,8,-79.470026,36.080683
1,4245,8,-79.415123,36.080905
1,2360,8,-79.27741,36.081651
1,1324,8,-79.508221,36.082275
1,4705,8,-79.438426,36.082666
1,1747,8,-79.489826,36.082685
1,3771,8,-79.48029,36.082863
1,2603,8,-79.289744,36.083995
1,4460,8,-79.514183,36.084015
1,3477,8,-79.292041,36.084102
1,3521,8,-79.292041,36.084102
1,1827,8,-79.502777,36.08434
1,4111,8,-79.530855,36.085534
1,4112,8,-79.530855,36.085534
1,2468,8,-79.279055,36.085563
1,2469,8,-79.279055,36.085563
1,3480,8,-79.438447,36.086509
1,1493,8,-79.49307,36.08669
1,4711,8,-79.350453,36.086725
1,4685,8,-79.507661,36.087634
1,2537,8,-79.474497,36.087694
1,3828,8,-79.478379,36.087742
1,3630,8,-79.501213,36.088256
1,2035,8,-79.434131,36.088261
1,1914,8,-79.517166,36.088688
1,3826,8,-79.509247,36.091079
1,2692,8,-79.268575,36.09138
1,2161,8,-79.515984,36.091393
1,4839,8,-79.461116,36.091467
1,2705,8,-79.466945,36.091739
1,4214,8,-79.40767,36.091891
1,4946,8,-79.47086,36.091977
1,2809,8,-79.438464,36.092237
1,3825,8,-79.496454,36.092293
1,1022,8,-79.386507,36.093301
1,1017,8,-79.459029,36.093689
1,3721,8,-79.523349,36.093878
1,2036,8,-79.463476,36.094176
1,4739,8,-79.528913,36.095371
1,2909,8,-79.464547,36.095499
1,1422,8,-79.467069,36.095847
1,2336,8,-79.468005,36.096087
1,2460,8,-79.495717,36.096462
1,1385,8,-79.528077,36.096612
1,2588,8,-79.469438,36.096642
1,3189,8,-79.385517,36.097089
1,3558,8,-79.394393,36.097175
1,3587,8,-79.394393,36.097175
1,3725,8,-79.394452,36.097202
1,1619,8,-79.397431,36.097439
1,4118,8,-79.456316,36.097669
1,2353,8,-79.533314,36.097857
1,4703,8,-79.46683,36.097893
1,4022,8,-79.495468,36.097963
1,4175,8,-79.382963,36.098004
1,4057,8,-79.384448,36.098304
1,3545,8,-79.456909,36.09842
1,2618,8,-79.450141,36.098516
1,1961,8,-79.517591,36.098861
1,1979,8,-79.517591,36.098861
1,4791,8,-79.470808,36.0989
1,2159,8,-79.453023,36.09893
1,2738,8,-79.456064,36.09895
1,1787,8,-79.457851,36.099237
1,4644,8,-79.526642,36.099832
1,3257,8,-79.511412,36.100151
1,3414,8,-79.527992,36.100595
1,4928,8,-79.471575,36.100642
1,2414,8,-79.356652,36.100704
1,1795,8,-79.454952,36.101011
1,1073,8,-79.479489,36.101059
1,3992,8,-79.527532,36.101196
1,2081,8,-79.461383,36.101207
1,2371,8,-79.412044,36.101803
1,4127,8,-79.275522,36.101889
1,3276,8,-79.422088,36.102814
1,1416,8,-79.459675,36.103505
1,3768,8,-79.270137,36.103699
1,4058,8,-79.524586,36.103754
1,4384,8,-79.401708,36.104191
1,4734,8,-79.274443,36.104568
1,2969,8,-79.494698,36.104612
1,1585,8,-79.405417,36.104859
1,1880,8,-79.386459,36.104885
1,1445,8,-79.442543,36.104963
1,4262,8,-79.512066,36.104986
1,1280,8,-79.406817,36.105045
1,1343,8,-79.435381,36.10534
1,1365,8,-79.435921,36.105358
1,1904,8,-79.2817,36.105675
1,4163,8,-79.260427,36.106532
1,3740,8,-79.410753,36.106639
1,2926,8,-79.468407,36.106779
1,1102,8,-79.448798,36.108667
1,2183,8,-79.420004,36.109097
1,2232,8,-79.531762,36.10982
1,1366,8,-79.438474,36.11111
1,1964,8,-79.482341,36.111171
1,2185,8,-79.433532,36.111953
1,2083,8,-79.41594,36.112153
1,2087,8,-79.41594,36.112153
1,1068,8,-79.42543,36.112846
1,2954,8,-79.442032,36.112926
1,4629,8,-79.353651,36.114507
1,2832,8,-79.53079,36.114677
1,3482,8,-79.524413,36.115127
1,3893,8,-79.534291,36.11533
1,4144,8,-79.533435,36.115376
1,2759,8,-79.510521,36.11552
1,2895,8,-79.326042,36.11697
1,2034,8,-79.514613,36.117041
1,4311,8,-79.345663,36.117447
1,2606,8,-79.486518,36.11764
1,2339,8,-79.470249,36.118944
1,2383,8,-79.350415,36.119173
1,4391,8,-79.302589,36.120463
1,3836,8,-79.431227,36.121095
1,3462,8,-79.27262,36.121827
1,4218,8,-79.290144,36.122293
1,3995,8,-79.272396,36.12263
1,2115,8,-79.270404,36.122682
1,1869,8,-79.29949,36.122879
1,1196,8,-79.357336,36.122884
1,2808,8,-79.426395,36.123161
1,3028,8,-79.454037,36.12363
1,4061,8,-79.438116,36.124253
1,3410,8,-79.474545,36.124652
1,4941,8,-79.475508,36.125246
1,4710,8,-79.353167,36.125713
1,1800,8,-79.344156,36.12582
1,4809,8,-79.479104,36.126253
1,3296,8,-79.47761,36.126257
1,3292,8,-79.454396,36.126623
1,2471,8,-79.508744,36.127715
1,4990,8,-79.269263,36.130176
1,1948,8,-79.294092,36.131072
1,2497,8,-79.266477,36.131171
1,2102,8,-79.266592,36.132569
1,1572,8,-79.498164,36.135155
1,1463,8,-79.525027,36.138499
1,1149,8,-79.487651,36.140166
1,2667,8,-79.442216,36.14177
1,2996,8,-79.311635,36.143558
1,3051,8,-79.524337,36.154629
1,1593,8,-79.264361,36.154639
1,3859,8,-79.402713,36.157101
1,4094,8,-79.280027,36.160715
1,3561,8,-79.415679,36.163702
1,3615,8,-79.415679,36.163702
1,3077,8,-79.466455,36.167696
1,3542,8,-79.28725,36.16796
1,1908,8,-79.456086,36.172217
1,3621,8,-79.299726,36.175015
1,1591,8,-79.488965,36.177744
1,3271,8,-79.49106,36.182124
1,3277,8,-79.49106,36.182124
1,1698,8,-79.480112,36.182692
1,2924,8,-79.417266,36.183483
1,1045,8,-79.417471,36.185043
1,2856,8,-79.36149,36.195418
1,3265,8,-79.501238,36.200745
1,2096,8,-79.26336,36.209648
1,3038,8,-79.29879,36.224897
1,2553,8,-79.377474,36.234277
1,3225,8,-79.302541,36.237511
1,4416,8,-79.493691,36.246769
1,3130,9,-79.310066,35.856322
1,2821,9,-79.33002,35.865322
1,1251,9,-79.373557,35.871704
1,4187,9,-79.443325,35.874731
1,1638,9,-79.25999,35.874953
1,4247,9,-79.423722,35.879243
1,2934,9,-79.305249,35.888372
1,3802,9,-79.49086,35.915349
1,3093,9,-79.512831,35.917322
1,3139,9,-79.355882,35.918481
1,2506,9,-79.346204,35.920567
1,2275,9,-79.504649,35.922825
1,3918,9,-79.304976,35.927633
1,3388,9,-79.464112,35.927834
1,2256,9,-79.428556,35.927881
1,2288,9,-79.49143,35.929976
1,1178,9,-79.472926,35.933372
1,4616,9,-79.359758,35.934434
1,1038,9,-79.419411,35.936387
1,2151,9,-79.26547,35.937787
1,1499,9,-79.340516,35.940199
1,2175,9,-79.333844,35.941997
1,1394,9,-79.452968,35.94323
1,3838,9,-79.437339,35.944063
1,4724,9,-79.336087,35.948556
1,2913,9,-79.336034,35.950815
1,3799,9,-79.307518,35.951011
1,3821,9,-79.312733,35.95138
1,4871,9,-79.453539,35.952862
1,2351,9,-79.326112,35.954342
1,2461,9,-79.271172,35.961254
1,3606,9,-79.278425,35.963427
1,2798,9,-79.322,35.967992
1,1084,9,-79.336522,35.97197
1,1637,9,-79.325742,35.977419
1,1064,9,-79.293635,35.978038
1,3324,9,-79.363059,35.980017
1,2489,9,-79.311804,35.983195
1,3832,9,-79.498025,35.985081
1,2198,9,-79.425499,35.987131
1,4331,9,-79.308026,35.987909
1,4340,9,-79.308026,35.987909
1,3237,9,-79.429715,35.988251
1,4674,9,-79.29824,35.989466
1,1791,9,-79.382999,35.990662
1,1731,9,-79.263266,35.992458
1,1308,9,-79.400293,35.993427
1,2110,9,-79.507557,35.994537
1,4713,9,-79.380753,35.994742
1,3005,9,-79.428567,35.995834
1,3942,9,-79.340681,35.99919
1,2560,9,-79.422086,36.000862
1,3688,9,-79.379943,36.002737
1,3634,9,-79.420188,36.003422
1,3908,9,-79.384426,36.003673
1,1075,9,-79.422115,36.004053
1,2427,9,-79.443214,36.004524
1,1036,9,-79.322729,36.00474
1,1514,9,-79.334122,36.007327
1,3603,9,-79.53151,36.010332
1,2448,9,-79.4175,36.013683
1,4958,9,-79.507413,36.014854
1,4464,9,-79.382477,36.015237
1,3491,9,-79.445708,36.015694
1,2492,9,-79.53688,36.017751
1,2902,9,-79.527027,36.018296
1,1993,9,-79.494125,36.019502
1,2387,9,-79.313407,36.01957
1,4136,9,-79.317388,36.021414
1,2995,9,-79.393597,36.02263
1,3910,9,-79.262947,36.022972
1,2637,9,-79.491834,36.025779
1,4210,9,-79.290225,36.026034
1,4737,9,-79.420658,36.026258
1,4866,9,-79.372236,36.026392
1,1105,9,-79.347251,36.026601
1,1111,9,-79.347251,36.026601
1,3406,9,-79.340546,36.029119
1,2364,9,-79.393003,36.029251
1,4238,9,-79.3385,36.029954
1,1391,9,-79.358303,36.029979
1,3489,9,-79.283905,36.030369
1,4228,9,-79.400555,36.032184
1,2777,9,-79.400594,36.032472
1,3731,9,-79.373517,36.033605
1,3645,9,-79.320746,36.035205
1,2029,9,-79.426601,36.035313
1,3393,9,-79.40044,36.035431
1,3589,9,-79.409713,36.03558
1,4295,9,-79.359278,36.035635
1,1928,9,-79.362915,36.036256
1,4747,9,-79.419715,36.0385
1,4829,9,-79.27747,36.038861
1,3252,9,-79.412938,36.038956
1,3146,9,-79.359891,36.040588
1,1575,9,-79.401999,36.043296
1,3553,9,-79.405128,36.043758
1,1545,9,-79.342923,36.044821
1,4589,9,-79.40383,36.045129
1,2746,9,-79.302435,36.045175
1,4207,9,-79.299899,36.046468
1,2104,9,-79.400952,36.04935
1,4985,9,-79.387205,36.049572
1,3275,9,-79.391852,36.050405
1,3846,9,-79.300912,36.050757
1,4084,9,-79.306706,36.05087
1,2242,9,-79.369724,36.05138
1,4895,9,-79.402639,36.052038
1,1407,9,-79.531347,36.052687
1,4585,9,-79.395579,36.053084
1,1158,9,-79.303058,36.053204
1,3588,9,-79.393712,36.053902
1,3782,9,-79.530515,36.054677
1,1807,9,-79.29318,36.054944
1,2978,9,-79.426266,36.055072
1,3717,9,-79.475038,36.055208
1,2851,9,-79.471617,36.055509
1,1072,9,-79.359707,36.056161
1,2677,9,-79.284945,36.05749
1,2684,9,-79.284945,36.05749
1,3069,9,-79.429429,36.057817
1,4826,9,-79.434015,36.058064
1,2322,9,-79.477926,36.058385
1,3023,9,-79.266853,36.058408
1,4664,9,-79.300472,36.058646
1,4422,9,-79.285543,36.05921
1,2855,9,-79.471567,36.059781
1,4029,9,-79.301507,36.059804
1,3173,9,-79.346366,36.059936
1,2825,9,-79.485067,36.060286
1,1491,9,-79.414386,36.061139
1,4855,9,-79.380786,36.062298
1,2690,9,-79.28675,36.062353
1,1143,9,-79.273458,36.0625
1,4796,9,-79.403764,36.06285
1,4530,9,-79.477893,36.062873
1,1371,9,-79.404776,36.063119
1,2695,9,-79.283247,36.063182
1,4096,9,-79.380057,36.064023
1,2700,9,-79.372759,36.064201
1,3914,9,-79.481835,36.064349
1,4723,9,-79.479199,36.064579
1,3026,9,-79.391061,36.064601
1,1727,9,-79.297817,36.065047
1,4401,9,-79.481732,36.065424
1,4212,9,-79.293693,36.066335
1,1603,9,-79.382133,36.066727
1,1152,9,-79.525457,36.067136
1,4449,9,-79.454587,36.068129
1,4450,9,-79.454587,36.068129
1,2108,9,-79.459332,36.068802
1,4185,9,-79.425977,36.069138
1,4969,9,-79.518282,36.069757
1,4681,9,-79.469887,36.070012
1,3855,9,-79.447302,36.070632
1,3221,9,-79.533246,36.071093
1,1753,9,-79.27703,36.071176
1,2541,9,-79.412881,36.07201
1,4339,9,-79.45256,36.07244
1,3153,9,-79.276286,36.072804
1,4653,9,-79.452144,36.072836
1,4350,9,-79.458015,36.072941
1,4884,9,-79.315905,36.072942
1,2694,9,-79.315021,36.073633
1,3315,9,-79.313535,36.07372
1,4264,9,-79.314979,36.073777
1,2991,9,-79.262872,36.073835
1,3426,9,-79.262872,36.073835
1,4411,9,-79.262872,36.073835
1,2508,9,-79.332579,36.073837
1,4810,9,-79.437987,36.074223
1,4140,9,-79.438007,36.074421
1,2878,9,-79.495034,36.074449
1,3818,9,-79.495034,36.074449
1,3547,9,-79.510006,36.074481
1,3083,9,-79.485145,36.074566
1,4174,9,-79.393736,36.074874
1,2983,9,-79.285941,36.075272
1,4898,9,-79.386798,36.07538
1,4907,9,-79.386798,36.07538
1,4827,9,-79.315563,36.075664
1,2887,9,-79.469596,36.075953
1,1532,9,-79.308853,36.076306
1,1599,9,-79.281084,36.076647
1,1883,9,-79.4543,36.076824
1,1977,9,-79.438217,36.076959
1,4816,9,-79.469296,36.077268
1,2380,9,-79.461816,36.077327
1,4459,9,-79.402456,36.077576
1,4587,9,-79.268197,36.078356
1,1868,9,-79.27204,36.078359
1,3321,9,-79.284708,36.078389
1,1996,9,-79.391439,36.078622
1,3886,9,-79.280959,36.078813
1,1378,9,-79.415583,36.078919
1,3541,9,-79.449201,36.079186
1,2294,9,-79.411059,36.079534
1,4554,9,-79.290168,36.079852
1,1432,9,-79.291935,36.079906
1,2605,9,-79.439044,36.079912
1,4863,9,-79.466542,36.080382
1,2385,9,-79.29154,36.080408
1,2521,9,-79.491073,36.080573
1,2268,9,-79.265821,36.0811
1,3969,9,-79.291545,36.081132
1,3998,9,-79.266795,36.081208
1,2142,9,-79.276838,36.081587
1,2520,9,-79.490696,36.08175
1,2221,9,-79.495297,36.081788
1,2228,9,-79.495297,36.081788
1,3736,9,-79.290324,36.08188
1,1921,9,-79.481461,36.081946
1,4484,9,-79.47564,36.081979
1,1277,9,-79.508221,36.082275
1,4631,9,-79.494621,36.082402
1,1118,9,-79.29128,36.082778
1,2220,9,-79.494646,36.082854
1,4927,9,-79.348015,36.083159
1,1157,9,-79.525084,36.083172
1,1909,9,-79.494805,36.083345
1,3079,9,-79.49232,36.083388
1,3084,9,-79.49232,36.083388
1,2654,9,-79.431795,36.083456
1,1203,9,-79.48203,36.083846
1,3657,9,-79.456731,36.084064
1,4549,9,-79.493209,36.084536
1,2984,9,-79.465096,36.084853
1,4097,9,-79.502741,36.085259
1,4104,9,-79.502741,36.085259
1,2779,9,-79.537769,36.085944
1,4139,9,-79.528648,36.08598
1,2464,9,-79.499952,36.0862
1,1268,9,-79.498686,36.086224
1,4961,9,-79.503545,36.086412
1,4786,9,-79.268418,36.086418
1,1494,9,-79.49307,36.08669
1,2002,9,-79.510603,36.086928
1,1448,9,-79.274902,36.087086
1,2399,9,-79.509318,36.087237
1,3461,9,-79.34973,36.087427
1,4196,9,-79.496326,36.087479
1,1726,9,-79.392486,36.087767
1,1941,9,-79.46711,36.088546
1,3134,9,-79.472884,36.088642
1,2502,9,-79.53328,36.088768
1,2097,9,-79.52689,36.088891
1,1401,9,-79.528191,36.088972
1,2199,9,-79.414456,36.089128
1,1732,9,-79.500775,36.089478
1,3616,9,-79.409023,36.089494
1,4620,9,-79.270625,36.089544
1,2004,9,-79.263501,36.090212
1,1862,9,-79.480093,36.090532
1,4152,9,-79.264749,36.090556
1,4623,9,-79.451834,36.091568
1,3951,9,-79.44736,36.091697
1,1472,9,-79.527722,36.091846
1,2286,9,-79.527932,36.092026
1,4749,9,-79.445627,36.092087
1,4030,9,-79.275729,36.092203
1,3531,9,-79.51861,36.09273
1,3544,9,-79.51861,36.09273
1,1826,9,-79.498997,36.092743
1,4229,9,-79.500027,36.092952
1,3534,9,-79.530951,36.092998
1,3428,9,-79.269938,36.093046
1,1763,9,-79.531183,36.093136
1,4283,9,-79.282791,36.09329
1,2031,9,-79.501581,36.093577
1,2047,9,-79.501581,36.093577
1,1640,9,-79.525516,36.093761
1,2251,9,-79.523638,36.09405
1,1412,9,-79.449497,36.094078
1,3540,9,-79.275613,36.094221
1,3907,9,-79.451893,36.094235
1,2937,9,-79.448314,36.094493
1,3422,9,-79.533672,36.095007
1,4774,9,-79.412967,36.095166
1,2962,9,-79.523638,36.095427
1,3570,9,-79.299509,36.095441
1,2956,9,-79.467337,36.095849
1,1210,9,-79.486931,36.096096
1,3797,9,-79.260818,36.096276
1,2822,9,-79.534286,36.096288
1,4935,9,-79.504497,36.096858
1,2039,9,-79.479261,36.096956
1,4315,9,-79.461283,36.097516
1,2709,9,-79.525677,36.097705
1,4376,9,-79.423721,36.097762
1,2797,9,-79.348253,36.097813
1,2804,9,-79.348253,36.097813
1,4024,9,-79.495468,36.097963
1,4600,9,-79.481327,36.098209
1,1338,9,-79.477753,36.098216
1,3966,9,-79.427965,36.098593
1,1567,9,-79.262489,36.098644
1,1560,9,-79.44449,36.098909
1,3425,9,-79.457851,36.099237
1,1225,9,-79.522686,36.099461
1,3294,9,-79.473231,36.099805
1,3996,9,-79.390723,36.100539
1,3526,9,-79.390984,36.100557
1,3415,9,-79.527992,36.100595
1,4823,9,-79.412367,36.101089
1,3449,9,-79.451027,36.101133
1,4997,9,-79.388637,36.101288
1,4736,9,-79.435694,36.101409
1,2370,9,-79.391509,36.101745
1,1706,9,-79.475441,36.102472
1,3303,9,-79.432835,36.102744
1,4591,9,-79.263823,36.102744
1,1835,9,-79.384475,36.103071
1,1452,9,-79.281309,36.103183
1,4534,9,-79.268999,36.103275
1,2547,9,-79.396263,36.103573
1,2207,9,-79.421098,36.104031
1,1078,9,-79.494698,36.104612
1,3004,9,-79.423187,36.104691
1,4808,9,-79.305809,36.104912
1,3911,9,-79.261668,36.105255
1,4537,9,-79.26372,36.105295
1,1349,9,-79.435921,36.105358
1,3018,9,-79.274231,36.105383
1,4943,9,-79.470558,36.106162
1,3573,9,-79.505131,36.106228
1,2067,9,-79.423625,36.106411
1,2395,9,-79.438583,36.106834
1,2663,9,-79.535566,36.107109
1,2450,9,-79.264432,36.107139
1,1794,9,-79.416458,36.108243
1,1426,9,-79.292777,36.109768
1,1797,9,-79.420085,36.110129
1,2683,9,-79.296406,36.110139
1,1348,9,-79.438474,36.11111
1,3759,9,-79.501634,36.11205
1,3979,9,-79.435057,36.112274
1,2352,9,-79.439336,36.112464
1,4395,9,-79.274197,36.113781
1,4602,9,-79.352623,36.114232
1,3011,9,-79.442338,36.114358
1,3260,9,-79.399101,36.114617
1,3905,9,-79.532998,36.114859
1,4593,9,-79.463209,36.115634
1,2948,9,-79.44111,36.115812
1,4108,9,-79.315217,36.116637
1,4508,9,-79.510585,36.117819
1,2191,9,-79.463378,36.1179
1,4536,9,-79.354271,36.11922
1,4913,9,-79.447117,36.119537
1,2202,9,-79.433042,36.119762
1,4396,9,-79.302589,36.120463
1,1531,9,-79.303333,36.120504
1,1474,9,-79.495361,36.121009
1,1896,9,-79.315914,36.121736
1,2063,9,-79.510668,36.122535
1,2240,9,-79.495915,36.122593
1,4069,9,-79.351059,36.122606
1,4923,9,-79.345339,36.123511
1,4053,9,-79.424504,36.124474
1,4912,9,-79.475917,36.125381
1,1276,9,-79.41805,36.125454
1,3326,9,-79.439763,36.125652
1,2807,9,-79.33761,36.125652
1,4635,9,-79.353167,36.125713
1,3291,9,-79.454396,36.126623
1,2655,9,-79.478565,36.127276
1,2664,9,-79.478565,36.127276
1,3924,9,-79.261895,36.127917
1,3163,9,-79.490298,36.128518
1,3952,9,-79.480818,36.129041
1,4983,9,-79.269263,36.130176
1,3750,9,-79.281158,36.130444
1,3857,9,-79.326757,36.131222
1,2120,9,-79.266663,36.132767
1,1121,9,-79.456901,36.133422
1,2615,9,-79.338898,36.136934
1,3385,9,-79.265034,36.137412
1,1469,9,-79.525027,36.138499
1,1200,9,-79.427316,36.140558
1,1279,9,-79.273808,36.149863
1,2348,9,-79.515295,36.151437
1,1915,9,-79.511736,36.151623
1,1916,9,-79.511736,36.151623
1,2644,9,-79.341836,36.1531
1,2188,9,-79.340217,36.155313
1,4658,9,-79.433421,36.15901
1,3334,9,-79.476437,36.162387
1,4727,9,-79.449339,36.165814
1,3625,9,-79.322181,36.166253
1,3524,9,-79.28725,36.16796
1,3675,9,-79.334113,36.168159
1,3243,9,-79.309401,36.172808
1,3245,9,-79.308928,36.173098
1,3379,9,-79.388177,36.17815
1,3175,9,-79.480715,36.18216
1,3608,9,-79.464815,36.182309
1,2773,9,-79.418779,36.188389
1,3039,9,-79.328872,36.193573
1,1202,9,-79.315496,36.196823
1,1966,9,-79.479138,36.198518
1,2546,9,-79.333604,36.210969
1,4852,9,-79.341772,36.212856
1,3293,9,-79.479478,36.216
1,3386,9,-79.531974,36.216564
1,4282,9,-79.316648,36.225073
1,4285,9,-79.316648,36.225073
1,4286,9,-79.316648,36.225073
1,3760,9,-79.508707,36.228247
1,3568,9,-79.298437,36.230416
1,4785,9,-79.292054,36.231365
1,1464,9,-79.517981,36.242192
1,1317,10,-79.518074,35.852174
1,2820,10,-79.33002,35.865322
1,3198,10,-79.347284,35.867056
1,2401,10,-79.537763,35.868018
1,3467,10,-79.377971,35.868077
1,4523,10,-79.372331,35.869591
1,2117,10,-79.370462,35.870387
1,3349,10,-79.414006,35.881799
1,2398,10,-79.327814,35.892193
1,2415,10,-79.513765,35.893092
1,1238,10,-79.525109,35.893607
1,4933,10,-79.272838,35.900859
1,1957,10,-79.354967,35.904804
1,3113,10,-79.309088,35.90642
1,1937,10,-79.354102,35.911743
1,4831,10,-79.434179,35.924137
1,2065,10,-79.466972,35.925176
1,4553,10,-79.517762,35.92567
1,1312,10,-79.310032,35.926649
1,1323,10,-79.310032,35.926649
1,1028,10,-79.525224,35.929336
1,4645,10,-79.47318,35.931003
1,4746,10,-79.264437,35.933499
1,3442,10,-79.477624,35.941203
1,4260,10,-79.468678,35.949833
1,3122,10,-79.44824,35.950037
1,4400,10,-79.278863,35.951286
1,1388,10,-79.537168,35.956313
1,3056,10,-79.373609,35.95646
1,1821,10,-79.468513,35.957516
1,4272,10,-79.491666,35.959409
1,4074,10,-79.273978,35.961821
1,4632,10,-79.275722,35.963697
1,2602,10,-79.276266,35.965297
1,1197,10,-79.436117,35.968239
1,1076,10,-79.361479,35.969278
1,4867,10,-79.410551,35.975186
1,4051,10,-79.310571,35.976558
1,1185,10,-79.273711,35.98124
1,4013,10,-79.340466,35.98253
1,4308,10,-79.284222,35.98281
1,3733,10,-79.263855,35.987489
1,1721,10,-79.265336,35.991955
1,2846,10,-79.319618,35.995412
1,2249,10,-79.470914,35.995677
1,3722,10,-79.314845,35.996993
1,4352,10,-79.320196,35.998843
1,1550,10,-79.383841,35.999572
1,3145,10,-79.39277,36.002345
1,2697,10,-79.37638,36.002482
1,3120,10,-79.305282,36.00362
1,3935,10,-79.381496,36.003911
1,1032,10,-79.322729,36.00474
1,3316,10,-79.391588,36.007676
1,1610,10,-79.311427,36.0103
1,4462,10,-79.387688,36.015697
1,1295,10,-79.361165,36.016128
1,1320,10,-79.361165,36.016128
1,1655,10,-79.385809,36.021276
1,3829,10,-79.471065,36.021986
1,2400,10,-79.390407,36.022876
1,2673,10,-79.391297,36.022914
1,4095,10,-79.491818,36.025035
1,4132,10,-79.491818,36.025035
1,2315,10,-79.496721,36.02541
1,1624,10,-79.481353,36.027297
1,3692,10,-79.414328,36.027633
1,2431,10,-79.287346,36.028524
1,4091,10,-79.41767,36.02886
1,3574,10,-79.415362,36.029117
1,3238,10,-79.337709,36.030641
1,4565,10,-79.519004,36.031862
1,3833,10,-79.372917,36.031912
1,3584,10,-79.369524,36.032603
1,3734,10,-79.407987,36.032902
1,3874,10,-79.411995,36.033421
1,3095,10,-79.371619,36.033647
1,1266,10,-79.519155,36.034027
1,2057,10,-79.426601,36.035313
1,3399,10,-79.40044,36.035431
1,4575,10,-79.385708,36.035743
1,1620,10,-79.3164,36.036164
1,1259,10,-79.276358,36.036973
1,3392,10,-79.404681,36.038793
1,3137,10,-79.330379,36.038878
1,2769,10,-79.393176,36.039006
1,3661,10,-79.337823,36.039271
1,2124,10,-79.409754,36.040683
1,4208,10,-79.353162,36.04175
1,4918,10,-79.394947,36.042365
1,3667,10,-79.514655,36.044097
1,4512,10,-79.427409,36.044432
1,1546,10,-79.342923,36.044821
1,4590,10,-79.40383,36.045129
1,1871,10,-79.377711,36.047229
1,1248,10,-79.400763,36.047504
